address,price,beds,baths,sqft,lot_hoa_walk,agent,url,image
"1902 Valley Ter SE, Washington, DC 20032, 4 beds, 2 baths","$455,999",4 beds,2 baths,"1,960 sq ft",,(866) 515-6819,https://www.redfin.com/DC/Washington/1902-Valley-Ter-SE-20032/home/10162439,N/A
"4457 Alabama Ave SE, Washington, DC 20019, 3 beds, 2 baths","$445,000",3 beds,2 baths,"1,646 sq ft",,(301) 251-1221,https://www.redfin.com/DC/Washington/4457-Alabama-Ave-SE-20019/home/10137106,N/A
"5000 Just St NE, Washington, DC 20019, 1 bed, 1 bath","$329,000",1 bed,1 bath,810 sq ft,,(301) 445-1395,https://www.redfin.com/DC/Washington/5000-Just-St-NE-20019/home/10126838,N/A
"1010 Massachusetts Ave NW #706, Washington, DC 20001, 2 beds, 2 baths","$740,000",2 beds,2 baths,"1,056 sq ft",,(301) 652-0643,https://www.redfin.com/DC/Washington/1010-Massachusetts-Ave-NW-20001/unit-706/home/12533391,https://ssl.cdn-redfin.com/photo/235/islphoto/376/genIslnoResize.DCDC2208376_0.jpg
"1421 Spring Rd NW #101, Washington, DC 20010, 2 beds, 1 bath","$250,000",2 beds,1 bath,523 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/1421-Spring-Rd-NW-20010/unit-101/home/189895211,https://ssl.cdn-redfin.com/photo/235/islphoto/246/genIslnoResize.DCDC2208246_0.jpg
"1421 Spring Rd NW #204, Washington, DC 20010, 1 bed, 1 bath","$225,000",1 bed,1 bath,493 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/1421-Spring-Rd-NW-20010/unit-204/home/189895794,https://ssl.cdn-redfin.com/photo/235/islphoto/250/genIslnoResize.DCDC2208250_0.jpg
"5100 12th St NE, Washington, DC 20011, 3 beds, 2 baths","$499,999",3 beds,2 baths,"1,745 sq ft",,(202) 243-7700,https://www.redfin.com/DC/Washington/5100-12th-St-NE-20011/home/10088970,https://ssl.cdn-redfin.com/photo/235/islphoto/076/genIslnoResize.DCDC2207076_1.jpg
"771 18th St NE Unit B, Washington, DC 20002, 3 beds, 2 baths","$524,500",3 beds,2 baths,"1,035 sq ft",,(301) 445-1395,https://www.redfin.com/DC/Washington/771-18th-St-NE-20002/unit-B/home/191885546,https://ssl.cdn-redfin.com/photo/235/islphoto/420/genIslnoResize.DCDC2208420_0.jpg
"307 19th St NE, Washington, DC 20002, 3 beds, 1 bath","$619,000",3 beds,1 bath,"1,088 sq ft",,(703) 652-7000,https://www.redfin.com/DC/Washington/307-19th-St-NE-20002/home/10115049,https://ssl.cdn-redfin.com/photo/235/islphoto/398/genIslnoResize.DCDC2208398_3.jpg
"4214 14th St NW, Washington, DC 20011, 5 beds, 4 baths","$1,225,000",5 beds,4 baths,"2,806 sq ft",,(301) 970-2447,https://www.redfin.com/DC/Washington/4214-14th-St-NW-20011/home/10015944,https://ssl.cdn-redfin.com/photo/235/islphoto/332/genIslnoResize.DCDC2206332_0.jpg
"1417 Maryland Ave NE, Washington, DC 20002, 5 beds","$1,670,000",5 beds,— baths,"2,380 sq ft",,(240) 497-1700,https://www.redfin.com/DC/Washington/1417-Maryland-Ave-NE-20002/home/10177664,https://ssl.cdn-redfin.com/photo/235/islphoto/856/genIslnoResize.DCDC2206856_0.jpg
"1623 Lanier Pl NW #202, Washington, DC 20009, 3 beds, 2 baths","$750,000",3 beds,2 baths,"1,490 sq ft",,(703) 891-4514,https://www.redfin.com/DC/Washington/1623-Lanier-Pl-NW-20009/unit-202/home/10007283,https://ssl.cdn-redfin.com/photo/235/islphoto/360/genIslnoResize.DCDC2206360_2.jpg
"738 Longfellow St NW #108, Washington, DC 20011, 2 beds, 1 bath","$279,000",2 beds,1 bath,792 sq ft,,(703) 378-8810,https://www.redfin.com/DC/Washington/738-Longfellow-St-NW-20011/unit-108/home/12530565,https://ssl.cdn-redfin.com/photo/235/islphoto/372/genIslnoResize.DCDC2208372_0.jpg
"1001 NW 26th St NW #607, Washington, DC 20037, 1 bed, 1 bath","$409,000",1 bed,1 bath,675 sq ft,,(202) 333-1212,https://www.redfin.com/DC/Washington/1001-26th-St-NW-20037/unit-607/home/9040893,https://ssl.cdn-redfin.com/photo/235/islphoto/292/genIslnoResize.DCDC2208292_0.jpg
"1016 Rhode Island Ave NE #2, Washington, DC 20018, 1 bed, 1 bath","$299,000",1 bed,1 bath,582 sq ft,,(301) 298-1001,https://www.redfin.com/DC/Washington/1016-Rhode-Island-Ave-NE-20018/unit-2/home/196195216,https://ssl.cdn-redfin.com/photo/235/islphoto/342/genIslnoResize.DCDC2208342_0.jpg
"2020 12th St NW #603, Washington, DC 20009, 1 bed, 1 bath","$640,000",1 bed,1 bath,873 sq ft,,(202) 483-6300,https://www.redfin.com/DC/Washington/2020-12th-St-NW-20009/unit-603/home/10347330,https://ssl.cdn-redfin.com/photo/235/islphoto/728/genIslnoResize.DCDC2207728_2.jpg
"26 Rhode Island Ave NW #1, Washington, DC 20001, 3 beds, 3 baths","$795,000",3 beds,3 baths,"1,661 sq ft",,(202) 386-6330,https://www.redfin.com/DC/Washington/26-Rhode-Island-Ave-NW-20001/unit-1/home/170152603,https://ssl.cdn-redfin.com/photo/235/islphoto/866/genIslnoResize.DCDC2207866_0.jpg
"131 11th St NE #2, Washington, DC 20002, 2 beds, 1 bath","$995,000",2 beds,1 bath,"1,375 sq ft",,(301) 516-1212,https://www.redfin.com/DC/Washington/131-11th-St-NE-20002/unit-2/home/196193913,https://ssl.cdn-redfin.com/photo/235/islphoto/270/genIslnoResize.DCDC2208270_1.jpg
"422 11th St SE, Washington, DC 20003, 3 beds, 2.5 baths","$1,399,900",3 beds,2.5 baths,"1,584 sq ft",,(703) 224-6000,https://www.redfin.com/DC/Washington/422-11th-St-SE-20003/home/9909293,https://ssl.cdn-redfin.com/photo/235/islphoto/930/genIslnoResize.DCDC2203930_3.jpg
"1340 South Carolina Ave SE, Washington, DC 20003, 3 beds, 2.5 baths","$1,150,000",3 beds,2.5 baths,"2,016 sq ft",,(202) 546-0055,https://www.redfin.com/DC/Washington/1340-S-Carolina-Ave-SE-20003/home/10338284,https://ssl.cdn-redfin.com/photo/235/islphoto/268/genIslnoResize.DCDC2208268_0.jpg
"125 Bates St NW, Washington, DC 20001, 2 beds, 1 bath","$570,000",2 beds,1 bath,900 sq ft,,N/A,https://www.redfin.com/DC/Washington/125-Bates-St-NW-20001/unit-3/home/11747038,https://ssl.cdn-redfin.com/system_files/media/1112134_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"3523 14th St NW #1, Washington, DC 20010, 1 bed, 1 bath","$309,000",1 bed,1 bath,531 sq ft,,N/A,https://www.redfin.com/DC/Washington/3523-14th-St-NW-20010/unit-1/home/174475807,https://ssl.cdn-redfin.com/system_files/media/981236_JPG/genDesktopMapHomeCardUrl/item_27.jpg
"3010 26th St NE, Washington, DC 20018, 4 beds, 3 baths","$775,000",4 beds,3 baths,"2,153 sq ft",,N/A,https://www.redfin.com/DC/Washington/3010-26th-St-NE-20018/home/10104691,https://ssl.cdn-redfin.com/system_files/media/1104726_JPG/genDesktopMapHomeCardUrl/item_21.jpg
"3904 Kansas Ave NW #2, Washington, DC 20011, 3 beds, 3 baths","$829,000",3 beds,3 baths,"1,684 sq ft",,N/A,https://www.redfin.com/DC/Washington/3904-Kansas-Ave-NW-20011/unit-2/home/113012404,https://ssl.cdn-redfin.com/system_files/media/1050817_JPG/genDesktopMapHomeCardUrl/item_41.jpg
"355 I St SW Unit S-102, Washington, DC 20024, 1 bath","$389,000",— beds,1 bath,539 sq ft,,N/A,https://www.redfin.com/DC/Washington/355-I-St-SW-20024/unit-S-102/home/166677763,https://ssl.cdn-redfin.com/system_files/media/1107694_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"509 M St NE #4, Washington, DC 20002, 2 beds, 2.5 baths","$819,900",2 beds,2.5 baths,"1,886 sq ft",,N/A,https://www.redfin.com/DC/Washington/509-M-St-NE-20002/unit-4/home/21644370,https://ssl.cdn-redfin.com/system_files/media/1101290_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"1803 T St NW #11, Washington, DC 20009, 1 bed, 1 bath","$510,000",1 bed,1 bath,751 sq ft,,N/A,https://www.redfin.com/DC/Washington/1803-T-St-NW-20009/unit-11/home/9061249,https://ssl.cdn-redfin.com/system_files/media/1107919_JPG/genDesktopMapHomeCardUrl/item_69.jpg
"50 Florida Ave NE #404, Washington, DC 20002, 1 bed, 1 bath","$539,900",1 bed,1 bath,745 sq ft,$696 HOA; 2 garage spots; Community pool,N/A,https://www.redfin.com/DC/Washington/50-Florida-Ave-NE-20002/unit-404/home/177102078,https://ssl.cdn-redfin.com/system_files/media/1072809_JPG/genDesktopMapHomeCardUrl/item_24.jpg
"2223 1st St NW #1, Washington, DC 20001, 2 beds, 2.5 baths","$699,900",2 beds,2.5 baths,"1,400 sq ft",$390 HOA; Somewhat walkable,N/A,https://www.redfin.com/DC/Washington/2223-1st-St-NW-20001/unit-1/home/10179766,https://ssl.cdn-redfin.com/system_files/media/1105653_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"3700 13th St NW, Washington, DC 20010, 6 beds, 4 baths","$1,249,000",6 beds,4 baths,"2,994 sq ft","1,907 sq ft lot; Walker's paradise",N/A,https://www.redfin.com/DC/Washington/3700-13th-St-NW-20010/home/10026235,https://ssl.cdn-redfin.com/system_files/media/1106212_JPG/genDesktopMapHomeCardUrl/item_110.jpg
"811 Upshur St NW #7, Washington, DC 20011, 2 beds, 2.5 baths","$650,000",2 beds,2.5 baths,"1,140 sq ft",$222 HOA; Walker's paradise,N/A,https://www.redfin.com/DC/Washington/811-Upshur-St-NW-20011/unit-7/home/161650244,https://ssl.cdn-redfin.com/system_files/media/1106405_JPG/genDesktopMapHomeCardUrl/item_36.jpg
"1346 Monroe St NW Unit B, Washington, DC 20010, 2 beds, 2.5 baths","$774,900",2 beds,2.5 baths,"1,572 sq ft",$459 HOA; Garage; Walker's paradise,N/A,https://www.redfin.com/DC/Washington/1346-Monroe-St-NW-20010/unit-B/home/11745114,https://ssl.cdn-redfin.com/system_files/media/1101901_JPG/genDesktopMapHomeCardUrl/item_4.jpg
"4007 Connecticut Ave NW #109, Washington, DC 20008, 1 bed, 1 bath","$415,000",1 bed,1 bath,750 sq ft,,N/A,https://www.redfin.com/DC/Washington/4007-Connecticut-Ave-NW-20008/unit-109/home/10183819,https://ssl.cdn-redfin.com/system_files/media/1104574_JPG/genDesktopMapHomeCardUrl/item_10.jpg
"2141 P St NW #1009, Washington, DC 20037, 1 bed, 1 bath","$449,900",1 bed,1 bath,700 sq ft,,N/A,https://www.redfin.com/DC/Washington/2141-P-St-NW-20037/unit-1009/home/9050964,https://ssl.cdn-redfin.com/system_files/media/1106352_JPG/genDesktopMapHomeCardUrl/item_49.jpg
"26 N St SW #26, Washington, DC 20024, 2 beds, 1.5 baths","$599,900",2 beds,1.5 baths,"1,075 sq ft",,N/A,https://www.redfin.com/DC/Washington/26-N-St-SW-20024/unit-26/home/10186384,https://ssl.cdn-redfin.com/system_files/media/923666_JPG/genDesktopMapHomeCardUrl/item_3.jpg
"3043 15th St NW #6, Washington, DC 20009, 2 beds, 2 baths","$650,000",2 beds,2 baths,952 sq ft,,N/A,https://www.redfin.com/DC/Washington/3043-15th-St-NW-20009/unit-6/home/169145112,https://ssl.cdn-redfin.com/system_files/media/1102905_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"1391 Pennsylvania Ave SE #249, Washington, DC 20003, 2 beds, 1 bath","$499,000",2 beds,1 bath,868 sq ft,,N/A,https://www.redfin.com/DC/Washington/1391-Pennsylvania-Ave-SE-20003/unit-249/home/12531425,https://ssl.cdn-redfin.com/system_files/media/1002395_JPG/genDesktopMapHomeCardUrl/item_55.jpg
"1615 5th St NW, Washington, DC 20001, 2 beds, 2 baths","$693,000",2 beds,2 baths,"1,214 sq ft",,N/A,https://www.redfin.com/DC/Washington/1615-5th-St-NW-20001/home/9883691,https://ssl.cdn-redfin.com/system_files/media/1099366_JPG/genDesktopMapHomeCardUrl/item_3.jpg
"955 26th St NW #608, Washington, DC 20037, 1 bed, 1 bath","$524,900",1 bed,1 bath,822 sq ft,,N/A,https://www.redfin.com/DC/Washington/955-26th-St-NW-20037/unit-608/home/9042621,https://ssl.cdn-redfin.com/system_files/media/1101711_JPG/genDesktopMapHomeCardUrl/item_33.jpg
"1250 4th St SW Unit W203, Washington, DC 20024, 1 bed, 1 bath","$349,900",1 bed,1 bath,718 sq ft,,N/A,https://www.redfin.com/DC/Washington/1250-4th-St-SW-20024/unit-W203/home/9885995,https://ssl.cdn-redfin.com/system_files/media/1088092_JPG/genDesktopMapHomeCardUrl/item_35.jpg
"1725 New Hampshire Ave NW #303, Washington, DC 20009, 1 bath","$249,900",— beds,1 bath,362 sq ft,,N/A,https://www.redfin.com/DC/Washington/1725-New-Hampshire-Ave-NW-20009/unit-303/home/9859672,https://ssl.cdn-redfin.com/system_files/media/1102181_JPG/genDesktopMapHomeCardUrl/item_20.jpg
"739 Newton Pl NW #105, Washington, DC 20010, 1 bed, 1 bath","$334,900",1 bed,1 bath,519 sq ft,,N/A,https://www.redfin.com/DC/Washington/739-Newton-Pl-NW-20010/unit-105/home/12530391,https://ssl.cdn-redfin.com/system_files/media/1098558_JPG/genDesktopMapHomeCardUrl/item_21.jpg
"616 Hamilton St NW, Washington, DC 20011, 2 beds, 1 bath","$600,000",2 beds,1 bath,"1,264 sq ft",,N/A,https://www.redfin.com/DC/Washington/616-Hamilton-St-NW-20011/home/10057270,https://ssl.cdn-redfin.com/system_files/media/1090875_JPG/genDesktopMapHomeCardUrl/item_4.jpg
"115 New York Ave NW #9, Washington, DC 20001, 2 beds, 2.5 baths","$685,000",2 beds,2.5 baths,"1,042 sq ft",,N/A,https://www.redfin.com/DC/Washington/115-New-York-Ave-NW-20001/unit-9/home/10186343,https://ssl.cdn-redfin.com/system_files/media/1088673_JPG/genDesktopMapHomeCardUrl/item_53.jpg
"322 56th St NE, Washington, DC 20019, 4 beds, 3.5 baths","$699,900",4 beds,3.5 baths,"2,346 sq ft",,N/A,https://www.redfin.com/DC/Washington/322-56th-St-NE-20019/home/166636724,https://ssl.cdn-redfin.com/photo/235/islphoto/398/genIslnoResize.DCDC2204398_1.jpg
"25 N St NW, Washington, DC 20001, 4 beds, 3.5 baths","$1,250,000",4 beds,3.5 baths,"2,746 sq ft",,N/A,https://www.redfin.com/DC/Washington/25-N-St-NW-20001/home/9888501,https://ssl.cdn-redfin.com/system_files/media/1099815_JPG/genDesktopMapHomeCardUrl/item_7.jpg
"530 N St SW Unit S706, Washington, DC 20024, 1 bed, 1 bath","$394,000",1 bed,1 bath,910 sq ft,,N/A,https://www.redfin.com/DC/Washington/530-N-St-SW-20024/unit-S706/home/101673429,https://ssl.cdn-redfin.com/system_files/media/1099390_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"920 52nd St NE, Washington, DC 20019, 2 beds, 2.5 baths","$420,000",2 beds,2.5 baths,"1,383 sq ft",,N/A,https://www.redfin.com/DC/Washington/920-52nd-St-NE-20019/home/10126345,https://ssl.cdn-redfin.com/system_files/media/1096062_JPG/genDesktopMapHomeCardUrl/item_22.jpg
"4811 Quarles St NE, Washington, DC 20019, 4 beds, 2 baths","$534,999",4 beds,2 baths,"1,548 sq ft",,N/A,https://www.redfin.com/DC/Washington/4811-Quarles-St-NE-20019/home/10125745,https://ssl.cdn-redfin.com/system_files/media/1101720_JPG/genDesktopMapHomeCardUrl/item_37.jpg
"1441 Euclid St NW #207, Washington, DC 20009, 1 bed, 1 bath","$285,000",1 bed,1 bath,518 sq ft,,N/A,https://www.redfin.com/DC/Washington/1441-Euclid-St-NW-20009/unit-207/home/10345109,https://ssl.cdn-redfin.com/system_files/media/982967_JPG/genDesktopMapHomeCardUrl/item_15.jpg
"810 O St NW #504, Washington, DC 20001, 2 beds, 2 baths","$819,000",2 beds,2 baths,"1,380 sq ft",,N/A,https://www.redfin.com/DC/Washington/810-O-St-NW-20001/unit-504/home/175276920,https://ssl.cdn-redfin.com/system_files/media/1101612_JPG/genDesktopMapHomeCardUrl/item_3.jpg
"140 Wilmington Pl SE, Washington, DC 20032, 4 beds, 2 baths","$550,000",4 beds,2 baths,"2,278 sq ft",,N/A,https://www.redfin.com/DC/Washington/140-Wilmington-Pl-SE-20032/home/39955645,https://ssl.cdn-redfin.com/system_files/media/406230_JPG/genDesktopMapHomeCardUrl/item_38.jpg
"1345 Pennsylvania Ave SE #6, Washington, DC 20003, 2 beds, 2 baths","$554,900",2 beds,2 baths,870 sq ft,,N/A,https://www.redfin.com/DC/Washington/1345-Pennsylvania-Ave-SE-20003/unit-6/home/52276064,https://ssl.cdn-redfin.com/system_files/media/1021196_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"3713 Jenifer St NW, Washington, DC 20015, 3 beds, 3.5 baths","$1,139,900",3 beds,3.5 baths,"2,071 sq ft",,N/A,https://www.redfin.com/DC/Washington/3713-Jenifer-St-NW-20015/home/9971271,https://ssl.cdn-redfin.com/system_files/media/1098612_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"1423 1st St NW Unit B, Washington, DC 20001, 3 beds, 2.5 baths","$1,095,000",3 beds,2.5 baths,"2,065 sq ft",,N/A,https://www.redfin.com/DC/Washington/1423-1st-St-NW-20001/unit-B/home/40511236,https://ssl.cdn-redfin.com/system_files/media/1099220_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"1328 35th St NW, Washington, DC 20007, 4 beds, 2.5 baths","$1,539,000",4 beds,2.5 baths,"1,897 sq ft",,N/A,https://www.redfin.com/DC/Washington/1328-35th-St-NW-20007/home/9926278,https://ssl.cdn-redfin.com/system_files/media/1083703_JPG/genDesktopMapHomeCardUrl/item_5.jpg
"1775 Church St NW #8, Washington, DC 20036, 2 beds, 2.5 baths","$2,000,000",2 beds,2.5 baths,"2,200 sq ft",,N/A,https://www.redfin.com/DC/Washington/1775-Church-St-NW-20036/unit-8/home/177089548,https://ssl.cdn-redfin.com/system_files/media/1098028_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"631 D St NW #1137, Washington, DC 20004, 1 bed, 1 bath","$449,000",1 bed,1 bath,780 sq ft,,N/A,https://www.redfin.com/DC/Washington/631-D-St-NW-20004/unit-1137/home/10342737,https://ssl.cdn-redfin.com/system_files/media/1096657_JPG/genDesktopMapHomeCardUrl/item_21.jpg
"5820 3rd Pl NW, Washington, DC 20011, 3 beds, 3 baths","$599,900",3 beds,3 baths,"1,621 sq ft",,N/A,https://www.redfin.com/DC/Washington/5820-3rd-Pl-NW-20011/home/10062868,https://ssl.cdn-redfin.com/system_files/media/840187_JPG/genDesktopMapHomeCardUrl/item_71.jpg
"1438 Meridian Pl NW #102, Washington, DC 20010, 2 beds, 1 bath","$335,000",2 beds,1 bath,589 sq ft,,N/A,https://www.redfin.com/DC/Washington/1438-Meridian-Pl-NW-20010/unit-102/home/10014597,https://ssl.cdn-redfin.com/system_files/media/1093825_JPG/genDesktopMapHomeCardUrl/item_37.jpg
"1669 Fort Dupont St SE, Washington, DC 20020, 3 beds, 1.5 baths","$400,000",3 beds,1.5 baths,"1,296 sq ft",,N/A,https://www.redfin.com/DC/Washington/1669-Fort-DuPont-St-SE-20020/home/10144797,https://ssl.cdn-redfin.com/system_files/media/1091130_JPG/genDesktopMapHomeCardUrl/item_40.jpg
"1205 Abel Ave, Capitol Heights, MD 20743, 3 beds, 1 bath","$245,000",3 beds,1 bath,"1,104 sq ft",,N/A,https://www.redfin.com/MD/Capitol-Heights/1205-Abel-Ave-20743/home/11001664,https://ssl.cdn-redfin.com/system_files/media/1092406_JPG/genDesktopMapHomeCardUrl/item_25.jpg
"3322 Ely Pl SE, Washington, DC 20019, 6 beds, 3 baths","$487,000",6 beds,3 baths,"1,766 sq ft",,N/A,https://www.redfin.com/DC/Washington/3322-Ely-Pl-SE-20019/home/10142352,https://ssl.cdn-redfin.com/system_files/media/1092152_JPG/genDesktopMapHomeCardUrl/item_3.jpg
"459 Massachusetts Ave NW #22, Washington, DC 20001, 1 bed, 1 bath","$434,900",1 bed,1 bath,533 sq ft,,N/A,https://www.redfin.com/DC/Washington/459-Massachusetts-Ave-NW-20001/unit-22/home/177940416,https://ssl.cdn-redfin.com/system_files/media/1091540_JPG/genDesktopMapHomeCardUrl/item_31.jpg
"4820 Hayes St NE, Washington, DC 20019, 5 beds, 3.5 baths","$730,000",5 beds,3.5 baths,"2,323 sq ft",,N/A,https://www.redfin.com/DC/Washington/4820-Hayes-St-NE-20019/home/10124334,https://ssl.cdn-redfin.com/system_files/media/1090912_JPG/genDesktopMapHomeCardUrl/item_40.jpg
"4506 Cortland Rd, Chevy Chase, MD 20815","$975,000",— beds,— baths,— sq ft,,N/A,https://www.redfin.com/MD/Bethesda/4506-Cortland-Rd-20815/home/187074656,https://ssl.cdn-redfin.com/photo/235/islphoto/892/genIslnoResize.MDMC2180892_0.jpg
"70 N St SE Unit N811, Washington, DC 20003, 1 bed, 1 bath","$499,000",1 bed,1 bath,546 sq ft,,N/A,https://www.redfin.com/DC/Washington/70-N-St-SE-20003/unit-N811/home/177092077,https://ssl.cdn-redfin.com/system_files/media/1070177_JPG/genDesktopMapHomeCardUrl/item_39.jpg
"3655 13th St NW, Washington, DC 20010, 5 beds, 2 baths","$799,900",5 beds,2 baths,"2,478 sq ft",,N/A,https://www.redfin.com/DC/Washington/3655-13th-St-NW-20010/home/10026809,https://ssl.cdn-redfin.com/system_files/media/1083317_JPG/genDesktopMapHomeCardUrl/item_3.jpg
"945 Randolph St NW Unit A, Washington, DC 20011, 1 bed, 1 bath","$369,000",1 bed,1 bath,749 sq ft,$400 HOA; Walker's paradise,N/A,https://www.redfin.com/DC/Washington/945-Randolph-St-NW-20011/unit-A/home/10034365,https://ssl.cdn-redfin.com/system_files/media/1085596_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"1353 Morris Rd SE, Washington, DC 20020, 4 beds, 2.5 baths","$450,000",4 beds,2.5 baths,"1,792 sq ft","2,356 sq ft lot; Very walkable",N/A,https://www.redfin.com/DC/Washington/1353-Morris-Rd-SE-20020/home/10159370,https://ssl.cdn-redfin.com/system_files/media/1083906_JPG/genDesktopMapHomeCardUrl/item_5.jpg
"658 Nicholson St NE, Washington, DC 20011, 3 beds, 1.5 baths","$518,000",3 beds,1.5 baths,"1,531 sq ft","2,847 sq ft lot; Very walkable",N/A,https://www.redfin.com/DC/Washington/658-Nicholson-St-NE-20011/home/10080579,https://ssl.cdn-redfin.com/system_files/media/1066634_JPG/genDesktopMapHomeCardUrl/item_2.jpg
"5020 Meade St NE, Washington, DC 20019, 3 beds, 3 baths","$519,999",3 beds,3 baths,"1,872 sq ft","9,488 sq ft lot; 2 garage spots; Car-dependent",N/A,https://www.redfin.com/DC/Washington/5020-Meade-St-NE-20019/home/10125987,https://ssl.cdn-redfin.com/system_files/media/1051086_JPG/genDesktopMapHomeCardUrl/item_81.jpg
"1402 12th St NW #9, Washington, DC 20005, 2 beds, 2 baths","$1,299,999",2 beds,2 baths,"1,390 sq ft",$419 HOA; Walker's paradise,N/A,https://www.redfin.com/DC/Washington/1402-12th-St-NW-20005/unit-9/home/181251907,https://ssl.cdn-redfin.com/system_files/media/1063008_JPG/genDesktopMapHomeCardUrl/item_31.jpg
"700 16th St NE #2, Washington, DC 20002, 2 beds, 1.5 baths","$429,900",2 beds,1.5 baths,686 sq ft,,N/A,https://www.redfin.com/DC/Washington/700-16th-St-NE-20002/unit-2/home/145590742,https://ssl.cdn-redfin.com/system_files/media/1077770_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"1708 E West Hwy #1708, Silver Spring, MD 20910, 2 beds, 1 bath","$309,500",2 beds,1 bath,750 sq ft,,N/A,https://www.redfin.com/MD/Silver-Spring/1708-E-West-Hwy-20910/unit-1708/home/11092878,https://ssl.cdn-redfin.com/system_files/media/1075018_JPG/genDesktopMapHomeCardUrl/item_1.jpg
"2811 31st Pl NE #2811, Washington, DC 20018, 2 beds, 2.5 baths","$349,900",2 beds,2.5 baths,"1,370 sq ft",,N/A,https://www.redfin.com/DC/Washington/2811-31st-Pl-NE-20018/unit-2811/home/10106724,https://ssl.cdn-redfin.com/system_files/media/976300_JPG/genDesktopMapHomeCardUrl/item_56.jpg
